Unnamed: 0,author_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd
20932,1493994182,1,,0.25,8,6,2,2016-04-20,"I have a deluxe sized sample tube of this product. While it cleaned well enough and my face felt very soft afterwards, the product has an unpleasant objectionable odor. It was bad enough that i used the sample one time and threw the rest of it away. Life is too short to use bad smelling products when there are alternatives that are not objectionable.",unpleasant odor,,,,,P7880,Soy Hydrating Gentle Face Cleanser,fresh,39.0
74136,942272255,5,1.0,1.0,1,0,1,2022-02-24,"Love this cleanser! It smells lovely and leaves my skin truly clean without stripping or drying; it also lathers really nicely, which isn’t always a guarantee with clean products. I’m 48 with sensitive skin (touches of rosacea), and this feels incredibly soothing. I also love the packaging: The bottle is glass, and one pump is the perfect amount.",Calming Cleanser,light,brown,dry,brown,P411387,Superfood Antioxidant Cleanser,Youth To The People,39.0
81814,1536142345,3,0.0,1.0,9,0,9,2020-11-23,"I love the idea of this cleanser with antioxidants. However, I did find it left a weird film and my skin kinda felt tight and I didn’t like the scent of it. I didn’t notice any really big difference in my skin. I live in nyc and found it too stripping for the winter months. Probably would be really nice in the summer when its more humid and for being anti-pollution. This definitely popped off because of Hyram, but just because it works well for him in Hawaii doesn’t mean it works well for everyone. But not bad cleanser, but not worth the hype imho.",Ehhh definitely became popular because of Hyram,light,brown,normal,brown,P441644,Mini Superfood Antioxidant Cleanser,Youth To The People,14.0
69780,22701976506,2,0.0,,0,0,0,2020-01-12,"I like DE, I like this cream, but I don’t love it. I have to add other products to actually moisturize my skin.  Even in the warmer months I struggled to keep my skin from drying with this.  When I add a drop each of their Vitamin C serum, Marula Oil, B Hydra and D Bronzi, only then is it moisturizing enough for me.  I don’t want to spend hundreds of dollars just to make one product.  I’ve found that CeraVe does the same as this cream, but is more moisturizing and less than 1/2 the price.","I like DE, but...",fair,hazel,combination,brown,P427421,Protini Polypeptide Firming Refillable Moisturizer,Drunk Elephant,68.0
7157,1319897442,2,0.0,,0,0,0,2020-03-04,"Product is ok, initially it was hydrating but the more I used it, it started to dry out lips overnight, cause peeling and a burning sensation on the lips. Needed the lanolips to save my lips afterwards. Will look for something else.",,light,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
84274,5292215748,2,0.0,,0,0,0,2019-02-10,"Cleanser works ok. Nothing special and a bit drying. However, packaging is horrendous. Not travel safe at all and leaks everywhere. Even standing it up and securing it manages to leak. Waste of product.",OK cleanser. WORST packaging ever.,light,brown,oily,brown,P441644,Mini Superfood Antioxidant Cleanser,Youth To The People,14.0
63515,1316194503,1,0.0,0.6000000238418579,5,2,3,2020-05-04,I received a sample of this and it worked great for 3 days so I ordered the full size. After using this for 2 weeks my skin is a mess. I have a forehead full of zits and Milia everywhere. I don’t think this is for sensitive skin. I wish I could return it.  Look elsewhere.,It was great for 3 days.,light,brown,combination,brown,P450271,Green Clean Makeup Meltaway Cleansing Balm Limited Edition Jumbo,Farmacy,60.0
55934,5769407334,3,0.0,1.0,1,0,1,2021-07-12,"I really want to love this product. It feels great on my skin and feels like it really cleanses but every time I use it, it makes my eyes water and burn a bit. First I thought I just got some in my eyes but it somehow happens every time I use it. Bummer because it otherwise is a great product.",,lightMedium,brown,oily,red,P417238,Green Clean Makeup Removing Cleansing Balm,Farmacy,36.0
54508,1429611870,3,,,0,0,0,2015-12-09,"I was torn between this and the Oil Control Moisturizer Fresh. I tried a sample of this for about a month, dabbing just a tiny drop on my face morning and night. I do love the smell, the lightweight gel-like yet creamy texture, and the moisturizing properties BUT (and this is a big one) there seems to be an almost flake-like residue after rubbing it in. Even right after a warm shower, when your skin is absorbing everything, I still got that flakey residue left behind. It didn’t break me out or make me super greasy, it actually seemed to calm my crazy skin and the moisture made it feel great, I just cannot get over that residue! It wasn’t oily at all, just.... almost like you can peel it off. Strange. It didn’t bother me at night since I take off all my makeup and just sleep but during the day, I wasn’t feeling it. Will eventually purchase for nighttime wear to complement my day time Oil Control Moisturizer Fresh. The scent is amazing and the texture (before rubbing it on) is lovely. I love all the natural ingredients. The texture after rubbing it? ehhh thumbs down, And the packaging needs a cosmetic spatula or pump bottle. Definitely give it a try though, could be your HG! ;)",Great night gel-cream!,,,,,P394639,The True Cream Aqua Bomb,belif,38.0
7788,11008732481,3,1.0,,0,0,0,2020-01-06,"I wanted this to work so badly and it did, but unfortunately while I slept it transferred to the skin around my mouth and caused ugly mouth breakouts. Not a good look! If you are not prone to break outs, use this because it works! Live the life I cannot live",Wish I could keep using it,light,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
92677,1234933805,1,0.0,0.854839026927948,62,9,53,2020-08-01,NEW FORMULA Sooooo bummed!!! Ok first of al let me just say that I’ve been racking my brains over this whole thing. When I first tried this I was using the tester in Sephora and I absolutely could not get over how amazing it made my skin in an instant with 1 application. I went back a few times to test it out and my skin was basically glowing. Ffwd I ended up purchasing what I thought was the very same product and I just wasn’t getting that wow factor or anything even remotely close. After some research I basically was able to piece it together that the tester at Sephora was the original formula. I wish they would bring that back!!!!,new formula not the same,light,brown,normal,brown,P309308,Good Genes All-In-One AHA Lactic Acid Treatment,Sunday Riley,122.0
64020,5076590601,5,1.0,1.0,1,0,1,2020-01-07,"I’ve never had bad breakouts until I got pregnant. Once I got pregnant, I got horrible hormonal acne and white heads all over my checks. I tried so many different products (pregnant safe) to try and alleviate some of the irritation and acne on my skin. I started using this cleansing balm and all it really removes ALL of the dirt built up in my skin which helped reduce the acne. I’m now acne free! It leaves my skin feeling buttery soft every night. My holy grail product!",Helped my pregnancy acne,light,brown,dry,brown,P450271,Green Clean Makeup Meltaway Cleansing Balm Limited Edition Jumbo,Farmacy,60.0
89309,12254376810,1,0.0,1.0,2,0,2,2019-12-23,"I never write reviews but I had to do it for this one. As hyped up this product was I wanted to give it a try but it really disappointed me a lot, used it once on the area I needed it and it broke me out all over, I have more pimples than I have ever had on one side of my face. would not recommend this at all",NEVER purchasing again! Broke me out,lightMedium,brown,dry,brown,P427417,Niacinamide 10% + Zinc 1% Oil Control Serum,The Ordinary,6.0
27756,5947388990,3,,1.0,1,0,1,2014-02-04,"Really great product. BUT for me personally, having acne prone and sensitive skin, this did not work. I broke out a bit and the lady at sephora said that may mean my skin is over moisturized. I have heard great things about this for acne, but my skin is just so particular in what it like and what it does not. All in all its great, just not for me.",,,,,,P218700,100 percent Pure Argan Oil,Josie Maran,49.0
40809,5130176634,5,1.0,0.875,8,1,7,2020-09-14,"This product is amazing! I have been struggling with hyperpigmentation, rosacea on my cheeks, and most currently- some pretty horrid hormonal acne along my jawline. I have spent hundreds on products trying to find something to help my skin and I must say this is a winning ticket! Results were obvious pretty quick. Within a week the redness on my cheeks is subsiding, my hormonal acne is disappearing, and my skin is looking so smooth! I would definitely recommend this to anyone looking to improve their skins quality. Although it is pricey, it is so worth the money.",just WOW!,lightMedium,blue,combination,black,P269122,Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,92.0
84035,7329605756,3,0.0,,0,0,0,2019-05-15,"This is perfect for just a generic face wash. Does the job, but nothing special",regular-degular,lightMedium,,combination,,P441644,Mini Superfood Antioxidant Cleanser,Youth To The People,14.0
2294,1775862901,2,0.0,0.375,16,10,6,2021-09-29,I’m not quite sure what’s the whole excitement about this product.I thought that masses can’t be wrong so I bought it. A lip balm or rather sleeping mask for lips for $20. Give the price and tsunami of positive reviews I am bewildered. I is doing absolutely nothing for my lips except that it gives them moisture at night. That’s it. All for 20g for $20. I generously gave it 2 stars because it didn’t damage my lips or make them worse so I think that is fair. I think regular $2 lip balm or vaseline will do the job as good as this one.,Gave me nothing more than a $5 lip balm would,light,blue,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
98714,5710456711,1,0.0,1.0,6,0,6,2020-05-28,"I have combination skin, large pores, and childhood acne scars. I’ve tried to make this product work through various methods, however, the results always seemed the same. This treatment is too thick and hard to spread on my skin. Whenever I have used it, the cream would feel more like an exfoliant and my skin would peel underneath. I have used it during breakouts and as well when I have good skin (no breakouts and moisturized, but have redness). This product is hard to work with for my skin type because it clings onto every dry patch and crevice. It never really sets and glides on my face throughout the day. I honestly don’t want to step out of the house whenever I use this because it looks like I used dry, cheap foundation.",Wouldn't recommend for textured skin,lightMedium,brown,combination,black,P411540,Cicapair Tiger Grass Color Correcting Treatment SPF 30,Dr. Jart+,52.0
94858,6782029466,3,,0.857142984867096,7,1,6,2017-06-09,"This product would probably benefit people with mature skin the most. I’m 20 and it really didn’t help me at all. I did not like the feel of it on my skin but that’s not what I care for in a skincare product. My skin usually loves lactic acid so I assumed this would really benefit me and help with texture. Im not sure what percentage of LA there is in here but I can say that it caused no irritation. If you’re accustomed to AHA you might not notice any great difference with Good Genes. I find that it’s very overpriced. I did like this more than the Luna night oil but honestly I regret purchasing both. The packaging is pretty and this product does work for a lot of people, I just think you can find better for a more affordable price. If you’re young, don’t bother splurging on something this expensive.",Nothing spectacular,,,,,P309308,Good Genes All-In-One AHA Lactic Acid Treatment,Sunday Riley,122.0
